source_id,source_type,video_id,parent_id,is_reply,author,text,like_count,public
Ugz8TyFWFNeEThRtdPd4AaABAg,comment,gzHLv6rLSpQ,,False,@voltairecarlos2398,Finally a bit of stress for Tesla 😂,0,True
UgyFc0f4xnInirG41Kp4AaABAg,comment,gzHLv6rLSpQ,,False,@MaheshAdhikari,"Chinese EV are planning to build their own plant in europe. USA should stop it. All Americans holding shares in Chinese EV market soon will sell their shares and then US government will sanction these companies for national security reasons. Nobody should be making better things than americans.
America will bring democracy to EV market soon.",0,True
UgzAiI0luUQ25JIIVWZ4AaABAg,comment,gzHLv6rLSpQ,,False,@chiranjeevipadapa,I want Smart Phone Operating  & Self Driving  Solar  & Electric  Car Review Please........🤔😵😉🥴🤯,0,True
UgxHvUBIm__nOBmAjoR4AaABAg,comment,gzHLv6rLSpQ,,False,@colinbrundel7656,Sorry crap just a gimmick for the rich,1,True
UgwHwsrnP8cQiqcSsfh4AaABAg,comment,gzHLv6rLSpQ,,False,@wensiangfong,Byd sell less pure electric car compare to Tesla..,1,True
UgzrxpkhcSqRnnNVnyB4AaABAg,comment,gzHLv6rLSpQ,,False,@wensiangfong,This channel is giving false information...,2,True
Ugz00OOCfteP_JbJkEV4AaABAg,comment,gzHLv6rLSpQ,,False,@HumayunAITC,❤️❤️❤️❤️,0,True
Ugz9VN6b5lz42cS4Rxl4AaABAg,comment,gzHLv6rLSpQ,,False,@Wolf-xu1fj,Who is this guy?,0,True
UgzwV2fqrDTCSFH0XrJ4AaABAg,comment,gzHLv6rLSpQ,,False,@ChannelNews1,Electric cars are a massive environmental disaster. Why would anyone buy one?,2,True
Ugy4gcAhIVrEtIXQb_l4AaABAg,comment,gzHLv6rLSpQ,,False,@ohohoh8115,"我敢肯定你不会买工业垃圾BYD,你为什么吹捧说谎让别人买没任何保障的产品，我不是黑BYE,我开过BYE,行驶不到三年BYD各种质量问题层出不穷，有一次从佛山回深圳路上突然空调坏害得我们在车上热死了，又有一次下雨天从东莞回深圳路上窗户居然坏了关不了窗整个车全是进水，又有一次在梅观高速路上直接坏了毛抛锚，三年BYD电池衰减到75%,
我永远不会再选择BYD，比亚迪在我国自燃数不胜数，2022年有位车主提了个(BYD汉)不到一个星期边开边自燃！很多比亚迪停在停车场不充电无缘无故起火，封口，不让报道！",0,True
Ugy4gcAhIVrEtIXQb_l4AaABAg.9lxKQlaDdv_9m6S4tO22Bj,comment,gzHLv6rLSpQ,Ugy4gcAhIVrEtIXQb_l4AaABAg,True,@QL2004,"lol, a hater or a competitor. 1.86 mil units sold last year. do u think consumers in the most competitive market (model 3 is 33k usd there for god sake) are stupid? the rest of the world can take a hint from what is going on in that market. seriously, that is the most mature and competitive ev market by a thouse mile.",0,True
Ugy4gcAhIVrEtIXQb_l4AaABAg.9lxKQlaDdv_9m6Szfd2vq8,comment,gzHLv6rLSpQ,Ugy4gcAhIVrEtIXQb_l4AaABAg,True,@ohohoh8115,@QL2004 2022中国四川省有辆BYD停在车库，质量问题自燃，当场将BYD车主活活烧死了！2022年中国成都市有人刚提到(BYD汉)刀片电池，全新不到七天在马路上边开边自燃！,0,True
