source_id,source_type,video_id,parent_id,is_reply,author,text,like_count,public
Ugy6EmJitLMriSFYxh94AaABAg,comment,tezLYZHWkK4,,False,@metricstormtrooper,"You give this guy the first ten seconds of a video and he reinforces your belief that he's an idiot.
edit, ps: I almost made it to 3 minutes, i was interested in this comparison but ill have to find another chanel that doesnt have a Chav presenting.",0,True
UgwM_eqJC5kZ9WAEy4l4AaABAg,comment,tezLYZHWkK4,,False,@claudemontezin911,"You are so entertaining (like, the kid in you brings out the kid in us!).You are so genuinely fair and scientific. I REALLY enjoyed this and I'm subsctibed! i watch a lot of your youtube vids, so does that mean I get a discount? I's chose the Tesla too. Just so planted, fast and goooorgeous. Cheers! P.-S. Tesla team knows not to rest on their laurels. When facing quick, smart and competitive Chinese, they got to pump out novelties and performance just to stay ahead. Now I must go, and stop grinning - it's all your fault.",0,True
UgyHtcELad3pz4Qzfmd4AaABAg,comment,tezLYZHWkK4,,False,@Jaka515,Which one is more likely to catch fire?,0,True
UgyHtcELad3pz4Qzfmd4AaABAg.9ztwA_OEcoc9zu0Exd3UUz,comment,tezLYZHWkK4,UgyHtcELad3pz4Qzfmd4AaABAg,True,@JonySmith-bb4gx,Neither,1,True
UgzGmcMdCIGLN3zMDWh4AaABAg,comment,tezLYZHWkK4,,False,@Blazingstar75,"I thing carwow has been payed by china as no details regarding the drag race regarding modes and speed are shown, this is really stupid. Did you know that electric cars in China are exploding everywhere, because of their lack of quality of the battery and charging system, making it literally a hazard...",1,True
UgzGmcMdCIGLN3zMDWh4AaABAg.9ztu4e91ygG9zuWFf8p385,comment,tezLYZHWkK4,UgzGmcMdCIGLN3zMDWh4AaABAg,True,@JonySmith-bb4gx,Source ? Proof ?,1,True
UgyDUkX4ejC0KukyY3t4AaABAg,comment,tezLYZHWkK4,,False,@mytheast,"BYD 주행은 예전 현대차를 떠오르게 하는군요. 현대기아차는 한국 민주주의 발전에 비례하여 품질이 좋아졌습니다. 아직 갈 길이 멀어보이긴 하지만요. 중국차는 앞으로 어떻게 될 지 모르겠군요. 보통 경제와 기술의 발전은 그 나라의 민주주의 발전 정도와 비례하니까요. 일본은 좀 다릅니다. 2차대전때 상당히 발전했던 나라여서 그 관성으로 지금까지 버텼지만, 현재의 민주주의 수준은 봉건 사회를 연상시키는 부분이 있어서, 앞으로 일본이 더 크게 발전할 수 있을지는 조금 의문입니다.",0,True
UgyoQG32b2adXqT_gcx4AaABAg,comment,tezLYZHWkK4,,False,@stephenhall3515,"This reviewer is probably the best male one, combining thoroughness, particular details front to back, a breadth of understanding about what buyers seek and just enough humour to add seasoning.
It is a highly skilled job and this man has perfected it.",0,True
UgyoQG32b2adXqT_gcx4AaABAg.9ztomBDEk7I9zu1Dx6-hb-,comment,tezLYZHWkK4,UgyoQG32b2adXqT_gcx4AaABAg,True,@metricstormtrooper,He a brainless twit.,0,True
Ugx74rTvnSWxPwJiuIN4AaABAg,comment,tezLYZHWkK4,,False,@FruitiGirlAero,"Man, thats so hard. But I think I'd go with me nan's Astra diesel",1,True
