source_id,source_type,video_id,parent_id,is_reply,author,text,like_count,public
Ugx0tyAWP2RjYcv4RzV4AaABAg,comment,iueGI4CzP-0,,False,@MrBaller4Life14,"The dash layout, screen, no stalks... Just the whole set up has to be the absolute worst EVER. Please, PLEASE, other manufacturers use this as a way not to do it, don't copy Tesla, the apple version of cars. They are reinventing the wheel into an oval, it might be 'new' (really isn't) doesn't mean its better.",0,True
Ugybnlk0LVFlOy_DAS14AaABAg,comment,iueGI4CzP-0,,False,@camcam2828,"Totally stole Mazda’s red, I love it 😂🎉",0,True
Ugybnlk0LVFlOy_DAS14AaABAg.A-KvkVHEWtEA-KvtWei8Uu,comment,iueGI4CzP-0,Ugybnlk0LVFlOy_DAS14AaABAg,True,@camcam2828,"I’m not hating btw, the old re was trash, this one’s perfect.",0,True
UgyygzeCoW2XJfkHWsB4AaABAg,comment,iueGI4CzP-0,,False,@SwaggaSon,Mercedes has used a lot of this tech in their cars before already. Tesla is not as early to the game as people think…,0,True
Ugxlszozlw6AiDyd8u94AaABAg,comment,iueGI4CzP-0,,False,@SplendidLP,Can't wait for the performance version,0,True
UgxMbYRqwy6PoWn3Mcd4AaABAg,comment,iueGI4CzP-0,,False,@zhangwei4622,With all these parking assist. I'm still seeing people fuck up parking.,0,True
Ugw9FLL4ClDsJ4jHIsR4AaABAg,comment,iueGI4CzP-0,,False,@johngrimble3050,Love it,0,True
UgwjVceZ5On7f0OEgnJ4AaABAg,comment,iueGI4CzP-0,,False,@bobsykes,"It sounds like a great balance, although more manual controls for the driver would be better. It's the EV I'd buy if I was in the market right now, although, mostly for the charging network. Great review!",2,True
Ugze86wg-TCF0an14iN4AaABAg,comment,iueGI4CzP-0,,False,@reidconti,"Just drove a RWD one at Fremont. Coming from our 2018 RWD, it's definitely a big upgrade in most departments. We don't have the double-glazed glass or extra sound deadening that the 2020s got, nor do we have eco tires anymore, so it's hard for me to say how much of the improvement is from  2020 vs 2024 updates. But it's just INCREDIBLY solid and quiet. I was super impressed. I like the interior improvements and tweaks a lot, too. The new wheel, especially being heated, is awesome. I found it odd that MKB was so outspoken about the stereo, and it being a ""mini Model S"". The stereo on our 3 punches WAY above its weight for the era. My father has a 2017 S and the stereo is *awful*. I'm sure the S got a much better system over the years, but the 3 was way better than the S when it was released.

On the downside, the lack of stalks. Sorry, that's a deal-breaker for me. Even the stalks on our 3 (and on my X5) that don't stay where you put them, are bad. BMW came to their senses and went back to stateful stalks, but Tesla learned the wrong lesson. The swipe-to-drive is okay but awkward, again, a downgrade.
On the styling front, while I like the new headlights and the leading edge of the new bumper, the rest of the front bumper is a bland downgrade. The loss of the lower lamps and foglights and the scallops in front of the front wheels makes it look really plain. 


Rear lamps and signals are an improvement, at least they're still amber (had to retrofit 2020s on our car).",4,True
Ugze86wg-TCF0an14iN4AaABAg.A-KtEaW36ROA-s-htzzjm2,comment,iueGI4CzP-0,Ugze86wg-TCF0an14iN4AaABAg,True,@conradce,@twistedspine209I would also like the ventilated seats.,0,True
Ugy6PO0R3ElL1nkbmDR4AaABAg,comment,iueGI4CzP-0,,False,@vorg_,Are those taillights legal?  Are there auxiliary lights when its open or are you screwed if you open the trunk while pulled over at night?,0,True
UgwBrz5fAhGrzn4D-zd4AaABAg,comment,iueGI4CzP-0,,False,@Inverter222,No wonder these have terrible resale value. It's like a chinese phone.,1,True
Ugwrc9MdCkX-IkFdFmh4AaABAg,comment,iueGI4CzP-0,,False,@Driver956,It looks like the roadster,0,True
Ugxlkx172BTYPxy8SxJ4AaABAg,comment,iueGI4CzP-0,,False,@Snezana81,"When you press start, do you have to adjust the screen, or is it automatically on without having to interact with the screen? 

Looks great. I still want one.",0,True
Ugxlkx172BTYPxy8SxJ4AaABAg.A-KrG73O3CHA-UGL1yAngA,comment,iueGI4CzP-0,Ugxlkx172BTYPxy8SxJ4AaABAg,True,@bwinelv,The screens are automatically on (I have the model 3) ☺️,1,True
Ugxlkx172BTYPxy8SxJ4AaABAg.A-KrG73O3CHA-UZoil8sTe,comment,iueGI4CzP-0,Ugxlkx172BTYPxy8SxJ4AaABAg,True,@Snezana81,Great to know. Thanks for your reply,0,True
UgyzFWsWELKh7SkEOpJ4AaABAg,comment,iueGI4CzP-0,,False,@j.a.r.family2576,Has a Porsche look,0,True
Ugxh6YSOqnqlyeDxNk14AaABAg,comment,iueGI4CzP-0,,False,@MarcusHolmes112,Perfect starter for massive depreciation 😂,0,True
Ugxh6YSOqnqlyeDxNk14AaABAg.A-KqqGnjBquA-L6pzQexJS,comment,iueGI4CzP-0,Ugxh6YSOqnqlyeDxNk14AaABAg,True,@user-RCST,All cars depreciate,0,True
Ugxh6YSOqnqlyeDxNk14AaABAg.A-KqqGnjBquA-Lh54yjNFH,comment,iueGI4CzP-0,Ugxh6YSOqnqlyeDxNk14AaABAg,True,@MarcusHolmes112,@user-RCST You got a Tesla?,0,True
Ugxh6YSOqnqlyeDxNk14AaABAg.A-KqqGnjBquA-Lrnr4OGiK,comment,iueGI4CzP-0,Ugxh6YSOqnqlyeDxNk14AaABAg,True,@user-RCST,@MarcusHolmes112 not yet,0,True
Ugx5xqwySNBJ_tzHxcB4AaABAg,comment,iueGI4CzP-0,,False,@brendanutube,"Some weird things though ...
No instrumentation in front of the steering wheel.
Having the right indicator on a button on the left side of the wheel.",0,True
UgwPiwXSuOMaKXTflfh4AaABAg,comment,iueGI4CzP-0,,False,@nmh5001,Glad they got rid of the duck face,0,True
UgyUDU2zvTiSwdsyobB4AaABAg,comment,iueGI4CzP-0,,False,@MolinaDaniel,"Nice. But, hazard lights won't be visible from the back with an open trunk now?",0,True
UgyUDU2zvTiSwdsyobB4AaABAg.A-KqXXnLFsdA-Swffh5niO,comment,iueGI4CzP-0,UgyUDU2zvTiSwdsyobB4AaABAg,True,@tim.e.l,"@reidconti said this above:
""I had the same question, just checked it out today. If you look VERY closely at the bumper-mounted reflectors (that look identical to the ones on first-gen 3s), there's a thin translucent white strip. This acts as a repeater for the signals and presumably brake lights when the trunk lid is lifted. Was a huge surprise to me because at first glance I thought they were the same p/n as the reflectors on my 2018.""",0,True
UgyJRQSDszw3ITEoGaR4AaABAg,comment,iueGI4CzP-0,,False,@Mekshegehwkhegeja,I think the new model 3 is better than the previous ones. Amazing video :),2,True
UgxHoRV7gQex9FqGqP54AaABAg,comment,iueGI4CzP-0,,False,@TheEagleIFD,Vision Pro as the passenger! Cool!,0,True
UgyZm7-OF2wJB457ufB4AaABAg,comment,iueGI4CzP-0,,False,@Real_Testikills,This looks great. Not a fan of no stalks but everythingvelse is great,0,True
Ugz4NYp8fNYxjCUDjhd4AaABAg,comment,iueGI4CzP-0,,False,@goodfella1337,marques check out Mercedes EQA pls,0,True
UgysL5ufILMUAz10YZ14AaABAg,comment,iueGI4CzP-0,,False,@dharma6808,same old ugly model 3 of previous why can't Tesla beautiful design cars like the Chinese EV makers,0,True
